Date;Rain;Temperature;RH;Dew _Point;Wind_Speed;Gust_Speed;Wind_Direction;#;PLANTA;FRUTO;INCIDENCIA;SEVERIDAD (%)
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;25;PL003;5;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;26;PL003;6;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;27;PL003;7;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;28;PL003;8;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;29;PL003;9;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;30;PL003;10;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;31;PL004;1;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;32;PL004;2;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;33;PL004;3;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;34;PL004;4;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;35;PL004;5;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;36;PL004;6;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;37;PL004;7;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;38;PL004;8;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;39;PL004;9;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;40;PL004;10;1;100
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;41;PL005;1;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;42;PL005;2;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;43;PL005;3;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;44;PL005;4;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;45;PL005;5;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;46;PL005;6;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;47;PL005;7;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;48;PL005;8;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;49;PL005;9;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;50;PL005;10;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;51;PL006;1;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;52;PL006;2;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;53;PL006;3;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;54;PL006;4;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;55;PL006;5;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;56;PL006;6;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;57;PL006;7;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;58;PL006;8;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;59;PL006;9;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;60;PL006;10;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;61;PL007;1;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;62;PL007;2;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;63;PL007;3;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;64;PL007;4;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;65;PL007;5;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;66;PL007;6;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;67;PL007;7;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;68;PL007;8;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;69;PL007;9;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;70;PL007;10;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;71;PL008;1;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;72;PL008;2;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;73;PL008;3;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;74;PL008;4;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;75;PL008;5;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;76;PL008;6;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;77;PL008;7;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;78;PL008;8;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;79;PL008;9;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;80;PL008;10;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;81;PL009;1;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;82;PL009;2;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;83;PL009;3;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;84;PL009;4;1;100
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;85;PL009;5;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;86;PL009;6;1;75
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;87;PL009;7;1;30
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;88;PL009;8;1;100
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;89;PL009;9;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;90;PL009;10;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;91;PL010;1;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;92;PL010;2;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;93;PL010;3;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;94;PL010;4;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;95;PL010;5;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;96;PL010;6;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;97;PL010;7;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;98;PL010;8;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;99;PL010;9;0;0
08/15/2022;0;25,60115972;80,95736458;21,54459028;0,039930556;0,626736111;188,5104167;100;PL010;10;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;1;PL001;1;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;2;PL001;2;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;3;PL001;3;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;4;PL001;4;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;5;PL001;5;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;6;PL001;6;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;7;PL001;7;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;8;PL001;8;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;9;PL001;9;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;10;PL001;10;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;11;PL002;1;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;12;PL002;2;1;80
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;13;PL002;3;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;14;PL002;4;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;15;PL002;5;1;80
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;16;PL002;6;1;80
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;17;PL002;7;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;18;PL002;8;0;0
