Rain,Temperature,RH,DewPoint,WindSpeed,GustSpeed,WindDirection,Numero,PLANTA,FRUTO,INCIDENCIA,SEVERIDAD (%)
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",51,6,1,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",52,6,2,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",53,6,3,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",54,6,4,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",55,6,5,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",56,6,6,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",57,6,7,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",58,6,8,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",59,6,9,1,80
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",60,6,10,1,60
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",61,7,1,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",62,7,2,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",63,7,3,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",64,7,4,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",65,7,5,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",66,7,6,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",67,7,7,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",68,7,8,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",69,7,9,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",70,7,10,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",71,8,1,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",72,8,2,0,0
0,"23,69477431","79,28651389","19,08063889","0,192708333","0,90625","165,1666667",73,8,3,1,100
